Date,USD_FX,USD_Stock,USD_Yield10Y,EUR_Stock,EUR_FX,EUR_Yield10Y,JPY_Stock,JPY_FX,JPY_Yield10Y,GBP_FX,GBP_Stock,GBP_Yield10Y,CAD_FX,CAD_Stock,CAD_Yield10Y,AUD_Stock,AUD_Yield10Y,AUD_FX,CHF_FX,CHF_Stock,CHF_Yield10Y,NZD_Stock,NZD_FX,NZD_Yield10Y,SEK_FX,SEK_Stock,SEK_Yield10Y,NOK_FX,NOK_Stock,NOK_Yield10Y,Global_Gold,Global_VIX,Global_Oil,Global_US10Y,Global_Copper,Global_SP500,Global_US2Y,Global_Shanghai,Global_IronOre,CNY_FX,CNY_Stock,CNY_Yield10Y
2016-06-28,96.25,2036.0899658203125,1.46,9447.2802734375,1.1015034914016724,-0.0168181818181818,15323.1396484375,101.81199645996094,-0.23,1.323504090309143,6140.39990234375,1.3105,1.306570053100586,13842.7001953125,1.16818181818182,5103.2998046875,2.125,0.7353,0.9785500168800354,7773.7998046875,-0.508,6716.580078125,0.7016066908836365,2.51,8.556229591369629,19.58888816833496,0.52,8.5658597946167,526.6599731445312,1.17,1315.300048828125,18.75,47.84999847412109,1.4609999656677246,2.1700000762939453,2036.0899658203125,0.61,2912.556884765625,1.305951714515686,6.641600131988525,2912.556884765625,3.0
2016-06-29,95.7699966430664,2070.77001953125,1.5,9612.26953125,1.1073951721191406,-0.0168181818181818,15566.830078125,102.70099639892578,-0.23,1.3350956439971924,6360.10009765625,1.3105,1.301900029182434,14036.7001953125,1.16818181818182,5142.39990234375,2.125,0.7444,0.980400025844574,7978.9599609375,-0.508,6804.2001953125,0.7078142762184143,2.51,8.491950035095215,19.93137550354004,0.52,8.46969985961914,538.5900268554688,1.17,1323.9000244140625,16.639999389648438,49.880001068115234,1.4769999980926514,2.183500051498413,2070.77001953125,0.62,2931.592041015625,1.3174747228622437,6.6381001472473145,2931.592041015625,3.0
2016-06-30,96.13999938964844,2098.860107421875,1.49,9680.08984375,1.1128050088882446,-0.0168181818181818,15575.919921875,102.77799987792967,-0.23,1.3465837240219116,6504.2998046875,1.3105,1.293429970741272,14064.5,1.16818181818182,5233.39990234375,2.125,0.7432,0.9792699813842772,8020.14990234375,-0.508,6897.52978515625,0.7124029397964478,2.51,8.450559616088867,20.363210678100582,0.52,8.383041381835938,541.22998046875,1.17,1318.4000244140625,15.630000114440918,48.33000183105469,1.4880000352859497,2.194499969482422,2098.860107421875,0.58,2929.60595703125,1.3443621397018433,6.626800060272217,2929.60595703125,3.0
2016-07-01,95.6500015258789,2102.949951171875,1.46,9776.1201171875,1.1106051206588743,-0.154285714285714,15682.48046875,103.072998046875,-0.195,1.3328713178634644,6577.7998046875,0.9569,1.295799970626831,14064.5,1.051,5246.60009765625,1.936,0.7485,0.9762399792671204,8085.2099609375,-0.543,6926.22998046875,0.7136231064796448,2.27,8.450249671936035,20.452550888061523,0.17,8.352089881896973,550.52001953125,0.96,1336.699951171875,14.770000457763672,48.9900016784668,1.4559999704360962,2.2149999141693115,2102.949951171875,0.59,2932.47607421875,1.3942952156066897,6.6381001472473145,2932.47607421875,3.0
2016-07-04,95.6500015258789,2102.949951171875,1.46,9709.08984375,1.1131023168563845,-0.154285714285714,15775.7998046875,102.48799896240234,-0.195,1.3289920091629028,6522.2998046875,0.9569,1.291100025177002,14258.900390625,1.051,5281.7998046875,1.936,0.7485,0.974399983882904,8056.7099609375,-0.543,6940.9501953125,0.7176175117492676,2.27,8.440930366516113,20.452550888061523,0.17,8.333869934082031,546.9199829101562,0.96,1336.699951171875,14.770000457763672,48.9900016784668,1.4559999704360962,2.2149999141693115,2102.949951171875,0.59,2988.60400390625,1.4941625595092771,6.645699977874756,2988.60400390625,3.0
2016-07-05,96.16999816894533,2088.550048828125,1.37,9532.6103515625,1.1146035194396973,-0.154285714285714,15669.330078125,102.51799774169922,-0.195,1.3279860019683838,6545.39990234375,0.9569,1.2867300510406494,14219.599609375,1.051,5228.0,1.936,0.7456,0.970960021018982,7941.669921875,-0.543,6970.990234375,0.7213966250419617,2.27,8.419819831848145,19.685678482055664,0.17,8.29358959197998,536.1300048828125,0.96,1356.4000244140625,15.579999923706056,46.59999847412109,1.3669999837875366,2.18149995803833,2088.550048828125,0.56,3006.39208984375,1.4711161851882937,6.655300140380859,3006.39208984375,3.0
2016-07-06,96.05999755859376,2099.72998046875,1.38,9373.259765625,1.1065007448196411,-0.154285714285714,15378.990234375,101.14099884033205,-0.195,1.2957899570465088,6463.60009765625,0.9569,1.3005599975585938,14231.099609375,1.051,5197.5,1.936,0.7511,0.9768999814987184,7898.2099609375,-0.543,6977.22998046875,0.7132158875465393,2.27,8.531510353088379,19.596332550048828,0.17,8.411029815673828,531.4099731445312,0.96,1364.9000244140625,14.960000038146973,47.43000030517578,1.3849999904632568,2.15149998664856,2099.72998046875,0.58,3017.2919921875,1.4557520151138306,6.6697001457214355,3017.2919921875,3.0
2016-07-07,96.33000183105467,2097.89990234375,1.4,9418.7802734375,1.1099025011062622,-0.154285714285714,15276.240234375,101.1500015258789,-0.195,1.292590856552124,6533.7998046875,0.9569,1.2960000038146973,14134.5,1.051,5227.89990234375,1.936,0.7488,0.9747999906539916,7964.22998046875,-0.543,7007.52001953125,0.7134194374084473,2.27,8.519590377807617,19.58144187927246,0.17,8.433500289916992,546.6799926757812,0.96,1360.0999755859375,14.760000228881836,45.13999938964844,1.3869999647140503,2.122499942779541,2097.89990234375,0.58,3016.846923828125,1.4711161851882937,6.683000087738037,3016.846923828125,3.0
2016-07-08,96.3000030517578,2129.89990234375,1.37,9629.66015625,1.1065741777420044,-0.154285714285714,15106.98046875,100.79000091552734,-0.195,1.2915725708007812,6590.60009765625,0.9569,1.2997000217437744,14259.7998046875,1.051,5230.5,1.936,0.7559,0.9786999821662904,8037.93994140625,-0.543,7000.10009765625,0.7234842777252197,2.27,8.570650100708008,19.93137550354004,0.17,8.498820304870605,548.1500244140625,0.96,1356.5999755859375,13.199999809265137,45.40999984741211,1.366000056266785,2.118499994277954,2129.89990234375,0.61,2988.093994140625,1.4826390743255615,6.67110013961792,2988.093994140625,3.0
2016-07-11,96.56999969482422,2137.159912109375,1.43,9833.41015625,1.1043988466262815,-0.154285714285714,15708.8203125,100.69200134277344,-0.195,1.2946157455444336,6682.89990234375,0.9569,1.3044999837875366,14361.900390625,1.051,5337.10009765625,1.936,0.7534,0.9829999804496764,8117.10986328125,-0.543,7062.4501953125,0.7298737168312073,2.27,8.589509963989258,20.23663902282715,0.17,8.527839660644531,557.2999877929688,0.96,1355.0,13.539999961853027,44.7599983215332,1.434000015258789,2.1470000743865967,2137.159912109375,0.66,2994.9169921875,1.5633009672164917,6.678100109100342,2994.9169921875,3.0
2016-07-12,96.44000244140624,2152.139892578125,1.53,9964.0703125,1.1058032512664795,-0.154285714285714,16095.650390625,102.52400207519533,-0.195,1.2981113195419312,6680.7001953125,0.9569,1.3122999668121338,14477.7001953125,1.051,5353.2001953125,1.936,0.7631,0.9826700091362,8143.1298828125,-0.543,7079.4599609375,0.7230135202407837,2.27,8.567489624023438,20.422775268554688,0.17,8.502019882202148,553.5700073242188,0.96,1334.0999755859375,13.550000190734863,46.79999923706055,1.5130000114440918,2.2109999656677246,2152.139892578125,0.69,3049.381103515625,1.6017112731933594,6.683899879455566,3049.381103515625,3.0
2016-07-13,96.22000122070312,2152.429931640625,1.48,9930.7099609375,1.1062926054000854,-0.154285714285714,16231.4296875,104.75599670410156,-0.195,1.3278273344039917,6670.39990234375,0.9569,1.3057600259780884,14493.7998046875,1.051,5388.5,1.936,0.7624,0.9890599846839904,8142.330078125,-0.543,7064.31982421875,0.729341447353363,2.27,8.539170265197754,20.55678939819336,0.17,8.439399719238281,555.5900268554688,0.96,1342.4000244140625,13.039999961853027,44.75,1.468000054359436,2.23799991607666,2152.429931640625,0.68,3060.68896484375,1.690055012702942,6.678599834442139,3060.68896484375,3.0
2016-07-14,96.08000183105467,2163.75,1.53,10068.2998046875,1.1094961166381836,-0.154285714285714,16385.890625,104.07599639892578,-0.195,1.3119744062423706,6654.5,0.9569,1.2974300384521484,14514.5,1.051,5411.60009765625,1.936,0.7632,0.9843000173568726,8174.02001953125,-0.543,7080.330078125,0.7262164354324341,2.27,8.491999626159668,20.69825553894043,0.17,8.422240257263184,557.22998046875,0.96,1331.300048828125,12.81999969482422,45.68000030517578,1.531000018119812,2.240999937057495,2163.75,0.68,3054.01806640625,1.6209163665771484,6.676300048828125,3054.01806640625,3.0
2016-07-15,96.58000183105467,2161.739990234375,1.6,10066.900390625,1.1106051206588743,-0.154285714285714,16497.849609375,105.19100189208984,-0.195,1.3357912302017212,6669.2001953125,0.9569,1.2908300161361694,14482.400390625,1.051,5429.60009765625,1.936,0.7587,0.981369972229004,8156.259765625,-0.543,7072.8798828125,0.7162810564041138,2.27,8.507869720458984,20.68335723876953,0.17,8.37843132019043,558.3900146484375,0.96,1326.5,12.670000076293944,45.95000076293945,1.593999981880188,2.2304999828338623,2161.739990234375,0.71,3054.2958984375,1.6247575283050537,6.673600196838379,3054.2958984375,3.0
2016-07-18,96.55999755859376,2166.889892578125,1.59,10063.1298828125,1.1053143739700315,-0.154285714285714,16497.849609375,105.45899963378906,-0.195,1.3229613304138184,6695.39990234375,0.9569,1.2956899404525757,14532.400390625,1.051,5458.5,1.936,0.7597,0.9837999939918518,8161.60009765625,-0.543,7105.9501953125,0.7074637413024902,2.27,8.572039604187012,20.57912826538086,0.17,8.468029975891113,554.9600219726562,0.96,1328.4000244140625,12.4399995803833,45.2400016784668,1.587000012397766,2.233999967575073,2166.889892578125,0.68,3043.56396484375,1.5825059413909912,6.67609977722168,3043.56396484375,3.0
2016-07-19,97.0500030517578,2163.780029296875,1.56,9981.240234375,1.1071866750717163,-0.154285714285714,16723.310546875,106.14600372314452,-0.195,1.3268934488296509,6697.39990234375,0.9569,1.295799970626831,14524.599609375,1.051,5451.2998046875,1.936,0.7496,0.9827100038528442,8111.47998046875,-0.543,7154.830078125,0.7038784027099609,2.27,8.546070098876953,20.541900634765625,0.17,8.434160232543945,560.4600219726562,0.96,1331.5,11.970000267028809,44.650001525878906,1.5579999685287476,2.2614998817443848,2163.780029296875,0.7,3036.597900390625,1.559459924697876,6.704599857330322,3036.597900390625,3.0
2016-07-20,97.1999969482422,2173.02001953125,1.59,10142.009765625,1.1013579368591309,-0.154285714285714,16681.890625,106.13700103759766,-0.195,1.310839295387268,6729.0,0.9569,1.3026599884033203,14533.599609375,1.051,5488.7001953125,1.936,0.7486,0.986020028591156,8197.4296875,-0.543,7172.669921875,0.7047712802886963,2.27,8.610420227050781,20.7578182220459,0.17,8.508399963378906,560.030029296875,0.96,1318.800048828125,11.770000457763672,44.93999862670898,1.5800000429153442,2.252000093460083,2173.02001953125,0.73,3027.89990234375,1.5364134311676023,6.695400238037109,3027.89990234375,3.0
2016-07-21,97.0,2165.169921875,1.57,10156.2099609375,1.1019526720046997,-0.154285714285714,16810.220703125,107.2040023803711,-0.195,1.326453447341919,6699.89990234375,0.9569,1.3067200183868408,14565.7998046875,1.051,5512.39990234375,1.936,0.7497,0.9863399863243104,8182.4501953125,-0.543,7214.0498046875,0.6966699361801147,2.27,8.585229873657227,20.646137237548828,0.17,8.49804973602295,567.0999755859375,0.96,1330.5,12.739999771118164,44.75,1.565000057220459,2.25600004196167,2165.169921875,0.7,3039.009033203125,1.559459924697876,6.676599979400635,3039.009033203125,3.0
2016-07-22,97.47000122070312,2175.030029296875,1.57,10147.4599609375,1.1032899618148804,-0.154285714285714,16627.25,105.81099700927734,-0.195,1.3246086835861206,6730.5,0.9569,1.3073699474334717,14600.7001953125,1.051,5498.2001953125,1.936,0.7453,0.984939992427826,8194.73046875,-0.543,7226.0498046875,0.7007708549499512,2.27,8.580750465393066,20.57168197631836,0.17,8.477879524230957,560.8200073242188,0.96,1323.0999755859375,12.020000457763672,44.18999862670898,1.5700000524520874,2.233999967575073,2175.030029296875,0.71,3012.81591796875,1.5556190013885498,6.6743998527526855,3012.81591796875,3.0
2016-07-25,97.29000091552734,2168.47998046875,1.58,10198.240234375,1.097044587135315,-0.154285714285714,16620.2890625,106.32599639892578,-0.195,1.3129734992980957,6710.10009765625,0.9569,1.3135499954223633,14498.099609375,1.051,5533.60009765625,1.936,0.7458,0.9881399869918824,8194.41015625,-0.543,7317.31005859375,0.7010656595230103,2.27,8.658169746398926,20.631244659423828,0.17,8.55226993560791,553.5,0.96,1319.300048828125,12.869999885559082,43.130001068115234,1.5709999799728394,2.2160000801086426,2168.47998046875,0.72,3015.827880859375,1.5556190013885498,6.693900108337402,3015.827880859375,3.0
2016-07-26,97.16000366210938,2169.179931640625,1.57,10247.759765625,1.09911847114563,-0.154285714285714,16383.0400390625,105.5780029296875,-0.195,1.310787796974182,6724.0,0.9569,1.3222899436950684,14550.0,1.051,5537.5,1.936,0.7516,0.9858999848365784,8227.2001953125,-0.543,7310.39013671875,0.6998390555381775,2.27,8.636750221252441,20.63868904113769,0.17,8.583250045776367,554.9400024414062,0.96,1320.699951171875,13.050000190734863,42.91999816894531,1.562999963760376,2.2249999046325684,2169.179931640625,0.75,3050.166015625,1.5825059413909912,6.679299831390381,3050.166015625,3.0
2016-07-27,97.0500030517578,2166.580078125,1.52,10319.5498046875,1.098780393600464,-0.154285714285714,16664.8203125,104.8489990234375,-0.195,1.3152875900268557,6750.39990234375,0.9569,1.3175499439239502,14546.5,1.051,5539.7001953125,1.936,0.746,0.9919999837875366,8221.330078125,-0.543,7301.89990234375,0.706763744354248,2.27,8.649189949035645,20.72058486938477,0.17,8.572380065917969,557.030029296875,0.96,1326.5999755859375,12.829999923706056,41.91999816894531,1.5149999856948853,2.184999942779541,2166.580078125,0.73,2991.9990234375,1.693895936012268,6.6697001457214355,2991.9990234375,3.0
2016-07-28,96.73999786376952,2170.06005859375,1.52,10274.9296875,1.1073460578918457,-0.154285714285714,16476.83984375,104.95099639892578,-0.195,1.323784351348877,6721.10009765625,0.9569,1.313730001449585,14552.7001953125,1.051,5556.60009765625,1.936,0.7511,0.9846799969673156,8095.06982421875,-0.543,7306.35009765625,0.7094714641571045,2.27,8.618109703063965,20.69081115722656,0.17,8.529080390930176,549.1500244140625,0.96,1332.300048828125,12.720000267028809,41.13999938964844,1.5110000371932983,2.2060000896453857,2170.06005859375,0.72,2994.322998046875,1.7745575904846191,6.666800022125244,2994.322998046875,3.0
2016-07-29,95.52999877929688,2173.60009765625,1.46,10337.5,1.108438491821289,-0.154285714285714,16569.26953125,104.74500274658205,-0.195,1.316187858581543,6724.39990234375,0.9569,1.3151899576187134,14582.7001953125,1.051,5562.2998046875,1.936,0.7599,0.9795299768447876,8127.2001953125,-0.543,7348.1298828125,0.709069013595581,2.27,8.631400108337402,20.869497299194336,0.17,8.553059577941895,545.5499877929688,0.96,1349.0,11.869999885559082,41.59999847412109,1.4579999446868896,2.220499992370605,2173.60009765625,0.67,2979.339111328125,1.7015783786773682,6.656099796295166,2979.339111328125,3.0
2016-08-01,95.70999908447266,2170.840087890625,1.51,10330.51953125,1.1168068647384644,-0.131739130434783,16635.76953125,102.33200073242188,-0.07,1.3216325044631958,6694.0,0.7421,1.305830001831055,14582.7001953125,1.04272727272727,5587.39990234375,1.892,0.7567,0.96943998336792,8127.2001953125,-0.462,7356.6298828125,0.7190106511116028,2.19,8.561470031738281,20.66103172302246,0.1,8.43982982635498,542.8800048828125,1.07,1351.4000244140625,12.4399995803833,40.060001373291016,1.496000051498413,2.196500062942505,2170.840087890625,0.67,2953.385009765625,1.716942310333252,6.642300128936768,2953.385009765625,3.0
2016-08-02,95.05999755859376,2157.030029296875,1.55,10144.33984375,1.1168068647384644,-0.131739130434783,16391.44921875,102.35900115966795,-0.07,1.3185480833053589,6645.39990234375,0.7421,1.312250018119812,14477.0,1.04272727272727,5540.5,1.892,0.7611,0.9681599736213684,8011.240234375,-0.462,7329.2001953125,0.7173600792884827,2.19,8.590660095214844,20.586570739746094,0.1,8.495389938354492,537.7000122070312,1.07,1364.4000244140625,13.369999885559082,39.5099983215332,1.5369999408721924,2.2065000534057617,2157.030029296875,0.67,2971.279052734375,1.6977373361587524,6.641499996185303,2971.279052734375,3.0
2016-08-03,95.55999755859376,2163.7900390625,1.55,10170.2099609375,1.121906280517578,-0.131739130434783,16083.1103515625,101.06800079345705,-0.07,1.333777904510498,6634.39990234375,0.7421,1.310539960861206,14512.099609375,1.04272727272727,5465.7001953125,1.892,0.7592,0.9648799896240234,8010.10009765625,-0.462,7277.39990234375,0.7209805250167847,2.19,8.505680084228516,20.504676818847656,0.1,8.432000160217285,534.6199951171875,1.07,1356.0999755859375,12.859999656677246,40.83000183105469,1.5420000553131104,2.196000099182129,2163.7900390625,0.67,2978.4609375,1.693895936012268,6.628699779510498,2978.4609375,3.0
2016-08-04,95.76000213623048,2164.25,1.51,10227.8603515625,1.1151504516601562,-0.131739130434783,16254.8896484375,101.33699798583984,-0.07,1.332800269126892,6740.2001953125,0.7421,1.3069499731063845,14528.7998046875,1.04272727272727,5475.7998046875,1.892,0.7637,0.9726899862289428,8081.14013671875,-0.462,7298.080078125,0.7156659364700317,2.19,8.54358959197998,20.67591667175293,0.1,8.453550338745117,541.27001953125,1.07,1358.800048828125,12.420000076293944,41.93000030517578,1.503000020980835,2.174000024795532,2164.25,0.64,2982.426025390625,1.6593271493911743,6.630799770355225,2982.426025390625,3.0
2016-08-05,96.19000244140624,2182.8701171875,1.59,10367.2099609375,1.1134741306304932,-0.131739130434783,16254.4501953125,101.1989974975586,-0.07,1.3129217624664309,6793.5,0.7421,1.3015400171279907,14648.7998046875,1.04272727272727,5497.39990234375,1.892,0.7615,0.9737799763679504,8194.33984375,-0.462,7308.419921875,0.7180812358856201,2.19,8.515299797058105,20.75037384033203,0.1,8.418780326843262,545.5800170898438,1.07,1336.4000244140625,11.390000343322754,41.79999923706055,1.5820000171661377,2.1530001163482666,2182.8701171875,0.72,2976.696044921875,1.7515113353729248,6.638700008392334,2976.696044921875,3.0
2016-08-08,96.4000015258789,2180.889892578125,1.59,10432.3603515625,1.1089547872543335,-0.131739130434783,16650.5703125,102.1449966430664,-0.07,1.3085750341415403,6809.10009765625,0.7421,1.317989945411682,14755.599609375,1.04272727272727,5537.7998046875,1.892,0.7656,0.9804800152778624,8168.83984375,-0.462,7348.2998046875,0.711895763874054,2.19,8.56488037109375,20.772703170776367,0.1,8.50940990447998,547.2999877929688,1.07,1333.4000244140625,11.5,43.02000045776367,1.5829999446868896,2.1640000343322754,2180.889892578125,0.74,3004.277099609375,1.7937631607055664,6.673699855804443,3004.277099609375,3.0
2016-08-09,96.18000030517578,2181.739990234375,1.55,10692.900390625,1.108364820480347,-0.131739130434783,16764.970703125,102.28800201416016,-0.07,1.3032373189926147,6851.2998046875,0.7421,1.3155299425125122,14801.2001953125,1.04272727272727,5552.5,1.892,0.7677,0.9828000068664552,8229.419921875,-0.462,7363.16015625,0.7146430611610413,2.19,8.58098030090332,21.241771697998047,0.1,8.466819763183594,555.1799926757812,1.07,1339.0,11.65999984741211,42.77000045776367,1.5449999570846558,2.149499893188477,2181.739990234375,0.71,3025.680908203125,1.7976038455963137,6.660399913787842,3025.680908203125,3.0
2016-08-10,95.6500015258789,2175.489990234375,1.5,10650.8896484375,1.111580491065979,-0.131739130434783,16735.119140625,101.91500091552734,-0.07,1.3007115125656128,6866.39990234375,0.7421,1.3116799592971802,14775.0,1.04272727272727,5543.7001953125,1.892,0.7717,0.981410026550293,8208.900390625,-0.462,7349.60986328125,0.7164350152015686,2.19,8.532930374145508,21.37578392028809,0.1,8.405799865722656,552.2100219726562,1.07,1344.300048828125,12.050000190734863,41.709999084472656,1.508999943733215,2.1705000400543213,2175.489990234375,0.69,3018.74609375,1.7591935396194458,6.655200004577637,3018.74609375,3.0
2016-08-11,95.86000061035156,2185.7900390625,1.57,10742.83984375,1.1186434030532837,-0.131739130434783,16735.119140625,101.13300323486328,-0.07,1.3020155429840088,6914.7001953125,0.7421,1.3056000471115112,14796.099609375,1.04272727272727,5508.0,1.892,0.771,0.9737799763679504,8296.1396484375,-0.462,7353.81982421875,0.7289692759513855,2.19,8.45265007019043,21.55447578430176,0.1,8.259400367736816,552.9000244140625,1.07,1342.5,11.68000030517578,43.4900016784668,1.5729999542236328,2.190000057220459,2185.7900390625,0.76,3002.637939453125,1.736147403717041,6.639200210571289,3002.637939453125,3.0
2016-08-12,95.72000122070312,2184.050048828125,1.51,10713.4296875,1.113908290863037,-0.131739130434783,16919.919921875,101.80799865722656,-0.07,1.2954877614974976,6916.0,0.7421,1.2984100580215454,14747.5,1.04272727272727,5530.89990234375,1.892,0.7669,0.9749500155448914,8295.0400390625,-0.462,7363.10009765625,0.721188485622406,2.19,8.47323989868164,21.50235748291016,0.1,8.237310409545898,552.52001953125,1.07,1335.800048828125,11.550000190734863,44.4900016784668,1.5149999856948853,2.140500068664551,2184.050048828125,0.71,3050.6669921875,1.7630345821380615,6.625999927520752,3050.6669921875,3.0
2016-08-15,95.62999725341795,2190.14990234375,1.55,10739.2099609375,1.1166945695877075,-0.131739130434783,16869.560546875,101.28299713134766,-0.07,1.290988802909851,6941.2001953125,0.7421,1.2958699464797974,14777.0,1.04272727272727,5540.0,1.892,0.7687,0.97461998462677,8305.2802734375,-0.462,7388.35009765625,0.7192692160606384,2.19,8.45199966430664,21.60659408569336,0.1,8.208900451660156,549.77001953125,1.07,1340.300048828125,11.8100004196167,45.7400016784668,1.5529999732971191,2.15149998664856,2190.14990234375,0.72,3125.195068359375,1.7054190635681152,6.644899845123291,3125.195068359375,3.0
2016-08-16,94.79000091552734,2178.14990234375,1.57,10676.650390625,1.11840558052063,-0.131739130434783,16596.509765625,101.23999786376952,-0.07,1.2883111238479614,6893.89990234375,0.7421,1.2927500009536743,14703.400390625,1.04272727272727,5532.0,1.892,0.7697,0.9729300141334534,8215.4501953125,-0.462,7310.669921875,0.7216569185256958,2.19,8.457329750061035,21.47257804870605,0.1,8.217260360717773,549.2899780273438,1.07,1350.5,12.640000343322754,46.58000183105469,1.5759999752044678,2.171999931335449,2178.14990234375,0.76,3110.037109375,1.736147403717041,6.63539981842041,3110.037109375,3.0
2016-08-17,94.72000122070312,2182.219970703125,1.56,10537.669921875,1.1275991201400757,-0.131739130434783,16745.640625,100.1999969482422,-0.07,1.303373098373413,6859.2001953125,0.7421,1.286329984664917,14697.599609375,1.04272727272727,5535.0,1.892,0.7619,0.9616400003433228,8153.7998046875,-0.462,7355.02001953125,0.7289161086082458,2.19,8.412150382995605,21.398122787475582,0.1,8.191559791564941,539.0499877929688,1.07,1342.699951171875,12.1899995803833,46.790000915527344,1.5609999895095823,2.1519999504089355,2182.219970703125,0.74,3109.554931640625,1.7591935396194458,6.624800205230713,3109.554931640625,3.0
2016-08-18,94.16000366210938,2187.02001953125,1.53,10603.0302734375,1.1298924684524536,-0.131739130434783,16486.009765625,99.90599822998048,-0.07,1.3044612407684326,6869.0,0.7421,1.2844300270080566,14695.7001953125,1.04272727272727,5507.7998046875,1.892,0.7684,0.9614099860191344,8189.72998046875,-0.462,7385.1201171875,0.7269026637077332,2.19,8.407699584960938,21.636377334594727,0.1,8.196511268615723,541.8200073242188,1.07,1351.199951171875,11.43000030517578,48.220001220703125,1.5360000133514404,2.1670000553131104,2187.02001953125,0.71,3104.114013671875,1.824491262435913,6.633999824523926,3104.114013671875,3.0
2016-08-19,94.51000213623048,2183.8701171875,1.58,10544.3603515625,1.1349449157714844,-0.131739130434783,16545.8203125,100.11199951171876,-0.07,1.3166556358337402,6859.0,0.7421,1.2775800228118896,14687.5,1.04272727272727,5526.7001953125,1.892,0.762,0.9545000195503236,8127.27978515625,-0.462,7405.25,0.7283321022987366,2.19,8.34529972076416,21.43535041809082,0.1,8.152899742126465,544.3900146484375,1.07,1340.4000244140625,11.34000015258789,48.52000045776367,1.5779999494552612,2.1665000915527344,2183.8701171875,0.76,3108.10205078125,1.8936296701431277,6.611999988555908,3108.10205078125,3.0
2016-08-22,94.5199966430664,2182.639892578125,1.55,10494.349609375,1.1298158168792725,-0.131739130434783,16598.189453125,100.5540008544922,-0.07,1.3056023120880127,6828.5,0.7421,1.2891600131988523,14748.2001953125,1.04272727272727,5515.10009765625,1.892,0.7629,0.9618499875068665,8157.85009765625,-0.462,7462.16015625,0.7249528765678406,2.19,8.40565013885498,21.420459747314453,0.1,8.240900039672852,544.780029296875,1.07,1337.699951171875,12.270000457763672,47.04999923706055,1.5390000343322754,2.140000104904175,2182.639892578125,0.76,3084.804931640625,1.8475373983383176,6.634399890899658,3084.804931640625,3.0
2016-08-23,94.54000091552734,2186.89990234375,1.55,10592.8798828125,1.1319260597229004,-0.131739130434783,16497.359375,100.2509994506836,-0.07,1.3137152194976809,6868.5,0.7421,1.2940000295639038,14764.7998046875,1.04272727272727,5553.7998046875,1.892,0.7632,0.9624300003051758,8201.6103515625,-0.462,7467.330078125,0.7284913063049316,2.19,8.370789527893066,21.53958320617676,0.1,8.20680046081543,550.219970703125,1.07,1340.5999755859375,12.380000114440918,48.09999847412109,1.5529999732971191,2.115000009536743,2186.89990234375,0.74,3089.7060546875,1.8821070194244385,6.647500038146973,3089.7060546875,3.0
2016-08-24,94.79000091552734,2175.43994140625,1.56,10622.9697265625,1.1300839185714722,-0.131739130434783,16597.30078125,100.31099700927734,-0.07,1.3196094036102295,6835.7998046875,0.7421,1.291949987411499,14626.2001953125,1.04272727272727,5561.7001953125,1.892,0.7605,0.9633899927139282,8199.830078125,-0.462,7410.2998046875,0.7276431918144226,2.19,8.377079963684082,21.59914779663086,0.1,8.21045970916748,550.5700073242188,1.07,1324.4000244140625,13.449999809265137,46.77000045776367,1.559000015258789,2.075999975204468,2175.43994140625,0.76,3085.8798828125,1.932040333747864,6.6407999992370605,3085.8798828125,3.0
2016-08-25,94.7699966430664,2172.469970703125,1.58,10529.58984375,1.1263798475265503,-0.131739130434783,16555.94921875,100.552001953125,-0.07,1.3234516382217407,6816.89990234375,0.7421,1.2931400537490845,14630.7001953125,1.04272727272727,5541.89990234375,1.892,0.7611,0.967199981212616,8141.27978515625,-0.462,7427.27978515625,0.7317965626716614,2.19,8.39780044555664,21.465131759643555,0.1,8.21399974822998,548.1900024414062,1.07,1320.0999755859375,13.630000114440918,47.33000183105469,1.5770000219345093,2.075500011444092,2172.469970703125,0.78,3068.3291015625,1.855219841003418,6.658400058746338,3068.3291015625,3.0
2016-08-26,95.56999969482422,2169.0400390625,1.62,10587.76953125,1.1290504932403564,-0.131739130434783,16360.7099609375,100.55500030517578,-0.07,1.3194352388381958,6838.10009765625,0.7421,1.2912399768829346,14639.900390625,1.04272727272727,5515.5,1.892,0.7614,0.9669899940490724,8168.31982421875,-0.462,7391.2998046875,0.7302467823028564,2.19,8.399200439453125,21.31621742248535,0.1,8.21992015838623,549.7999877929688,1.07,1321.5,13.649999618530272,47.63999938964844,1.6349999904632568,2.075000047683716,2169.0400390625,0.84,3070.30908203125,1.874424695968628,6.65939998626709,3070.30908203125,3.0
2016-08-29,95.58000183105467,2180.3798828125,1.57,10544.4404296875,1.1199462413787842,-0.131739130434783,16737.490234375,101.91999816894533,-0.07,1.3128528594970703,6838.10009765625,0.7421,1.301480054855347,14682.0,1.04272727272727,5469.2001953125,1.892,0.7576,0.9777399897575378,8184.08984375,-0.462,7367.259765625,0.7225955128669739,2.19,8.486330032348633,21.51725006103516,0.1,8.28320026397705,548.1900024414062,1.07,1322.9000244140625,12.9399995803833,46.97999954223633,1.565999984741211,2.072499990463257,2180.3798828125,0.81,3070.027099609375,1.878265738487244,6.678899765014648,3070.027099609375,3.0
